Active,SKU,Existing QTY,New Qty
True,W19RWOP1672TBL-P,1,0
True,9330778545214,0,0
True,9330778545221,0,0
True,9330778545238,0,0
True,9330778545245,0,0
True,9330778545252,1,0
True,9330778545269,0,0
True,W19RWOP1672GGR.FCA-P,1,0
True,9330778545153,0,0
True,9330778545160,0,0
True,9330778545177,1,0
True,9330778545184,0,0
True,9330778545191,0,0
True,9330778545207,0,0
True,W19RWOP1672FCA.BNI-P,13,0
True,9330778545092,0,0
True,9330778545108,3,0
True,9330778545115,0,0
True,9330778545139,3,0
True,9330778545146,7,0
True,W19RWOP1672BBR-P,15,0
True,9330778545030,0,0
True,9330778545047,8,0
True,9330778545054,0,0
True,9330778545061,0,0
True,9330778545078,4,0
True,9330778545085,3,0
True,W19RWOP1672AZT.GGR-P,16,0
True,9330778544972,0,0
True,9330778544989,3,0
True,9330778544996,5,0
True,9330778545009,5,0
True,9330778545016,0,0
True,9330778545023,3,0
True,W19RWOP1672AZT.BNI-P,7,0
True,9330778544910,0,0
True,9330778544927,2,0
True,9330778544934,0,0
True,9330778544941,0,0
True,9330778544958,0,0
True,9330778544965,5,0
True,W19RWOP1664TBL-P,24,0
True,9330778544859,0,0
True,9330778544866,7,0
True,9330778544873,0,0
True,9330778544880,2,0
True,9330778544897,6,0
True,9330778544903,9,0
True,W19RWOP1664MOS.CAM-P,0,0
True,9330778544798,0,0
True,9330778544804,0,0
True,9330778544811,0,0
True,9330778544828,0,0
True,9330778544835,0,0
True,9330778544842,0,0
True,W19RWOP1664KGR-P,13,0
True,9330778544736,0,0
True,9330778544743,3,0
True,9330778544750,4,0
True,9330778544767,1,0
True,9330778544774,3,0
True,9330778544781,2,0
True,W19RWOP1664GGR-P,5,0
True,9330778544675,0,0
True,9330778544682,3,0
True,9330778544699,0,0
True,9330778544705,0,0
True,9330778544712,1,0
True,9330778544729,1,0
True,W19RWOP1664.WFL-P,19,0
True,9330778544613,0,0
True,9330778544620,8,0
True,9330778544637,5,0
True,9330778544644,2,0
True,9330778544651,1,0
True,9330778544668,3,0
True,W19RWOP1658TBL-P,73,0
True,9330778544507,19,0
True,9330778544514,19,0
True,9330778544521,0,0
True,9330778544538,0,0
True,9330778544545,12,0
True,9330778544552,9,0
True,9330778544569,8,0
True,9330778544576,6,0
True,W19RWOP1658SWH-P,1,0
True,9330778544392,1,0
True,9330778544408,0,0
True,9330778544415,0,0
True,9330778544422,0,0
True,9330778544439,0,0
True,9330778544446,0,0
True,9330778544453,0,0
True,9330778544460,0,0
True,W19RWOP1658MON-P,28,0
True,9330778544286,3,0
True,9330778544293,0,0
True,9330778544309,3,0
True,9330778544316,5,0
True,9330778544323,4,0
True,9330778544330,5,0
True,9330778544347,3,0
True,9330778544354,5,0
True,W19RWOP1658GLI-P,7,0
True,9330778544170,2,0
True,9330778544187,2,0
True,9330778544194,1,0
True,9330778544200,0,0
True,9330778544217,0,0
True,9330778544224,0,0
True,9330778544231,1,0
True,9330778544248,1,0
True,W19RWOP1658FPI-P,8,0
True,9330778544064,5,0
True,9330778544071,1,0
True,9330778544088,0,0
True,9330778544101,0,0
True,9330778544118,2,0
True,9330778544125,0,0
True,9330778544132,0,0
True,W19RWOP1658BNI-P,19,0
True,9330778543951,8,0
True,9330778543968,0,0
True,9330778543975,4,0
True,9330778543982,0,0
True,9330778543999,0,0
True,9330778544002,0,0
True,9330778544019,4,0
True,9330778544026,3,0
True,W19RWOP1658.WFR-P,3,0
True,9330778543852,0,0
True,9330778543869,1,0
True,9330778543876,0,0
True,9330778543883,1,0
True,9330778543890,0,0
True,9330778543906,1,0
True,9330778543913,0,0
True,9330778543920,0,0
True,W19RWOP1657TBL-P,117,0
True,9330778543746,0,0
True,9330778543753,10,0
True,9330778543760,21,0
True,9330778543777,32,0
True,9330778543784,31,0
True,9330778543791,19,0
True,9330778543807,4,0
True,9330778543814,0,0
True,9330778543821,0,0
True,9330778543838,0,0
True,9330778543845,0,0
True,W19RWOP1657SWH-P,51,0
True,9330778543630,0,0
True,9330778543647,5,0
True,9330778543654,7,0
True,9330778543661,12,0
True,9330778543678,7,0
True,9330778543685,7,0
True,9330778543692,5,0
True,9330778543708,2,0
True,9330778543715,3,0
True,9330778543722,3,0
True,9330778543739,0,0
True,W19RWOP1657BRO-P,0,0
True,9330778543524,0,0
True,9330778543531,0,0
True,9330778543548,0,0
True,9330778543555,0,0
True,9330778543562,0,0
True,9330778543579,0,0
True,9330778543586,0,0
True,9330778543593,0,0
True,9330778543609,0,0
True,9330778543616,0,0
True,9330778543623,0,0
True,W19RWOJ8013TBL-P,12,0
True,9330778543418,0,0
True,9330778543425,7,0
True,9330778543432,0,0
True,9330778543449,0,0
True,9330778543456,3,0
True,9330778543463,2,0
True,9330778543470,0,0
True,9330778543487,0,0
True,9330778543494,0,0
True,W19RWOJ8013SBU-P,7,0
True,9330778543302,0,0
True,9330778543319,2,0
True,9330778543326,0,0
True,9330778543333,0,0
True,9330778543340,2,0
