Active,SKU,Existing QTY,New Qty
True,542101,0,0
True,55001,727,730
True,55001B,239,239
True,55001O,432,432
True,55001P,225,225
True,55001R,349,349
True,55001Y,216,216
True,55002,40,40
True,6100115,763,756
True,6100120,17,11
True,6100135,225,225
True,6100185,1587,1510
True,6100185A,1771,0
True,6100186,184,53
True,610121,395,366
True,610356,105,104
True,6103701,222,219
True,6104050,0,0
True,6104051,379,379
True,6116015,39,39
True,6116015A,108,0
True,6116016,69,"67
Next Arrival Date 30/01/20"
True,6116016064,102,"99
Next Arrival Date 30/01/20"
True,6116016065,180,"183
Next Arrival Date 30/01/20"
True,6116016066,190,"190
Next Arrival Date 30/01/20"
True,6116016104,145,"144
Next Arrival Date 30/01/20"
True,6116016105,106,"107
Next Arrival Date 30/01/20"
True,6116016106,181,"182
Next Arrival Date 30/01/20"
True,6116078,159,0
True,611607823,24,24
True,611607824,41,42
True,611607825,42,41
True,611607826,52,50
True,631347,28,25
True,631347A,533,0
True,631348,119,113
True,631349,135,127
True,631350,57,57
True,631351,53,53
True,631353,23,20
True,631354,49,48
True,631355,30,30
True,633421083,0,0
True,633421084,54,45
True,633421085,0,0
True,633421086,0,0
True,633421087,0,0
True,633421088,0,0
True,633421A,54,0
True,633801,82,82
True,633801R,252,0
True,633802,54,54
True,633803,83,82
True,633804,17,15
True,633805,16,17
True,63504,169,162
True,650010,101,100
True,650015,349,343
True,650030,304,304
True,6501500,56,59
True,650SR10,151,151
True,650SR10R,522,0
True,650SR11,163,162
True,650SR12,208,208
True,650SR6,437,437
True,650SR8,161,162
True,6522104,-5,1
True,6522104R,19,0
True,6522105,24,14
True,656226,270,264
True,656228,396,396
True,656250,197,167
True,656252,246,233
True,6565212,213,212
True,6565212R,435,0
True,6565214,84,71
True,6565216,99,90
True,6565218,39,39
True,6565311,5,5
True,65653115,0,0
True,65653115R,53,0
True,6565311R,63,0
True,6565313,1,1
True,65653135,2,2
True,6565315,37,37
True,65653155,18,18
True,6565317,20,20
True,65653175,33,33
True,656555939,4,4
True,656555939R,119,0
True,656555941,26,26
True,656555942,33,33
True,656555945,56,56
True,6567450,48,44
True,65674921,663,665
True,6567550,-2,0
True,6567550R,-2,0
True,6567551,0,0
True,6567552,0,0
True,6568040,18,81
True,6568040R,39,0
True,6568042,21,28
True,6568043,27,30
True,6568210100,-1,1
True,6568210520,9,11
True,6568211100,10,10
True,6568211520,8,9
True,6568212100,0,0
True,6568212520,13,13
True,6568350,9,9
True,6568350R,13,0
True,6568351,4,4
True,6568720,64,64
True,6569257,233,228
True,6569558,46,46
True,6569559,-1,0
True,657101,370,368
True,657102,297,295
True,657103,346,350
True,657104,697,697
True,6611,173,0
True,661150006,33,33
True,661150008,11,11
True,661150010,33,35
True,661150012,51,51
True,661150014,45,46
True,66115002,83,0
True,661150022,26,23
True,661150023,23,23
True,661150024,0,0
True,661150025,0,0
True,661150026,0,0
True,661150027,34,30
True,661155,218,0
True,661155046,46,46
True,661155048,84,81
True,661155050,19,24
True,661155052,46,48
True,661155054,23,23
True,661155056,0,0
True,66125562,169,0
True,6612556229,22,22
True,6612556239,38,38
True,6612556249,57,57
True,6612556259,45,"45
Next Arrival Date 01/05/20"
True,6612556269,7,"7
Next Arrival Date 01/05/20"
True,6612556279,0,"0
Next Arrival Date 01/05/20"
True,6613522040,4,"4
Next Arrival Date 01/05/20"
True,6613522042,7,"7
Next Arrival Date 01/05/20"
True,6613522043,17,"17
Next Arrival Date 01/05/20"
True,6613522060,47,"47
Next Arrival Date 01/05/20"
True,6613522061,0,0
True,6613522062,38,"38
Next Arrival Date 01/05/20"
True,6613522063,30,"30
Next Arrival Date 01/05/20"
True,6613522080,82,"82
Next Arrival Date 01/05/20"
True,6613522082,1,"2
Next Arrival Date 01/05/20"
True,6613522083,13,"13
Next Arrival Date 01/05/20"
True,6613522100,52,"49
Next Arrival Date 01/05/20"
True,6613522101,-1,0
True,6613522102,23,"23
Next Arrival Date 01/05/20"
