Active,SKU,Existing QTY,New Qty
False,11220,0,0
False,11220051,0,13
False,11220052,0,13
False,11220053,0,6
False,112201,0,15
False,112202,0,15
False,112203,0,0
False,112411,0,0
False,1124111,0,6
False,1124112,0,17
False,1124113,0,6
False,1124114,0,0
False,1124115,0,4
False,112673,0,0
False,1126731,0,3
False,1126732,0,4
False,1126733,0,2
False,1126734,0,3
False,11267512,0,0
False,11267514,0,0
False,11267515,0,0
False,11267520,0,0
False,11267522,0,0
False,11267525,0,0
False,112676,0,0
False,11267612,0,0
False,11267614,0,0
False,11267615,0,0
False,11267620,0,0
False,11267622,0,0
False,11267625,0,1
False,11268512,0,0
False,11268514,0,0
False,11268515,0,0
False,11268520,0,0
False,11268522,0,0
False,11268525,0,0
False,1126855,0,0
False,112685509,0,0
False,112685510,0,0
False,112685511,0,0
False,112685512,0,0
False,112685513,0,0
False,112685514,0,0
False,1132,0,0
False,113201,0,3
False,113202,0,7
False,113203,0,3
False,113204,0,3
False,1161195,0,5
False,1161196,0,7
False,1161201,0,7
False,1161202,0,529
False,11612021,0,309
False,1161204,0,10
False,1161206,0,164
False,11612061,0,0
False,11612062,0,30
False,1161207,0,6
False,1161208,0,18
False,1161208A,0,0
False,1161209,0,3
False,116231,0,0
False,1162315,0,3
False,1162318,0,4
False,1162320,0,2
False,1162321,0,1
False,1162322,0,1
False,1162323,0,2
False,1162325,0,2
False,1162327,0,8
False,36,0,0
False,361,0,0
False,364,0,0
False,365,0,0
False,366,0,0
False,367,0,0
False,368,0,0
False,37,0,0
False,380,0,0
False,500006,0,0
False,500007,-2,0
False,500010,0,214
False,500011,-2,112
False,500030,0,89
False,500040,0,47
False,500041,0,337
False,5005002,0,0
False,5005067,0,241
False,5005070,0,369
False,5005071,0,337
False,5005086,0,203
False,5005088,0,274
False,5005205,-1,155
False,5105050,0,307
False,5105051,0,186
False,5105052,0,238
False,5131010,0,785
False,5205046,0,361
False,5420500,-1,729
False,5420520,0,0
False,542100,0,0
True,542101,0,0
False,550,0,0
True,55001,727,730
True,55001B,239,239
True,55001O,432,432
True,55001P,225,225
True,55001R,349,349
True,55001Y,216,216
True,55002,40,40
False,55003,-1,163
False,592002200,0,0
False,5920023,-6,0
False,592002323,0,0
False,592002323210,0,0
False,592002323306,0,2
False,592002323406,0,0
False,592002323540,-1,0
False,592002323900,0,0
False,592002324,0,0
False,592002324106,0,2
False,592002324210,0,0
False,592002324306,0,8
False,592002324406,0,0
False,592002324540,0,1
False,592002325,-1,0
False,592002325106,-1,0
False,592002325306,0,0
False,592002325406,0,0
False,592002325523,-2,0
False,592002325540,-1,0
False,592002800,0,0
True,6100115,756,756
True,6100120,11,11
True,6100135,219,219
False,6100155,0,0
False,6100165,0,0
False,6100175,0,0
True,6100185,1442,1442
True,6100185A,1459,0
True,6100186,17,17
False,6100255,-1,0
True,610121,342,345
False,6101426,0,0
False,6101429,0,0
False,6101440,0,0
False,6101440BKS,0,0
False,6101442,0,0
False,6101442BKS,0,0
False,610146BKS,0,0
False,610147S,0,0
False,6101565,0,0
False,6101803,0,70
False,610311,0,0
False,61031401,-3,0
False,6103160,0,0
False,6103201,0,0
False,610322,-2,0
False,6103225,-2,0
False,610330,-1,0
False,610332,0,0
False,610334,0,0
False,610350,0,0
False,6103520,0,0
False,6103529,0,0
True,610356,91,89
False,610361,0,0
False,610365,-1,0
False,6103652,0,0
False,6103654,0,0
False,610366,0,0
False,610367,0,0
False,6103675,0,0
True,6103701,211,211
False,6103755,0,0
True,6104050,0,0
False,6104050A,0,0
True,6104051,378,378
False,6116007,0,0
True,6116015,36,36
True,6116015A,182,0
True,6116016,146,146
True,6116016064,212,213
True,6116016065,562,566
True,6116016066,445,445
True,6116016104,288,289
True,6116016105,429,431
True,6116016106,394,395
False,6116016A,0,0
False,611601774,0,0
False,611601779,-1,0
False,611601823,-1,0
False,611601826,0,0
False,611601A,-2,0
False,6116022,0,0
False,6116022A,0,0
False,6116023,0,0
False,6116024,0,0
False,6116025,0,0
False,6116026,0,0
False,6116027,0,0
False,6116044,0,0
