Active,SKU,Existing QTY,New Qty
TRUE,9329295082654,370,354
TRUE,9329295091281,686,664
TRUE,9329295091298,41,0
TRUE,9329295109405,783,762
TRUE,9329295111521,468,388
TRUE,9329295142785,64,1005
TRUE,9329295142792,927,918
TRUE,9329295143003,1643,1426
TRUE,9329295150551,686,588
TRUE,9329295181081,777,743
TRUE,9329295257199,936,783
TRUE,9329295257212,390,128
TRUE,9329295257236,992,840
TRUE,9329295257243,1161,1150
TRUE,9329295257250,793,744
TRUE,9329295257298,0,1071
TRUE,9329295257403,0,706
TRUE,9329295257427,1020,894
TRUE,9329295275469,496,480
TRUE,9329295276947,588,561
TRUE,9329295276954,349,316
TRUE,9329295282559,0,0
TRUE,9329295282597,94,563
TRUE,9329295282931,627,593
TRUE,9329295282986,4167,3884
TRUE,9329295283037,467,456
TRUE,9329295283099,5485,5305
TRUE,9329295283105,569,391
TRUE,9329295283112,734,690
TRUE,9329295284607,577,524
TRUE,9329295305876,-3,594
TRUE,9329295305883,0,580
TRUE,9329295306002,247,229
TRUE,9329295306156,608,566
TRUE,9329295326314,85,84
TRUE,9329295326338,162,140
TRUE,9329295326345,182,174
TRUE,9329295326468,222,159
TRUE,9329295326475,320,265
TRUE,9329295326499,68,205
TRUE,9329295326505,427,376
TRUE,9329295326512,410,377
TRUE,9329295326536,899,864
TRUE,9329295326598,78,54
TRUE,9329295326604,1055,967
TRUE,9329295328004,1299,2159
TRUE,9329295151213,28,0
TRUE,9329295151220,25,0
TRUE,9329295151237,17,0
TRUE,9329295151244,15,0
TRUE,9329295151251,6,0
TRUE,9329295244564,0,0
TRUE,9329295353945,13,0
TRUE,9329295353952,8,0
TRUE,9329295151268,23,0
TRUE,9329295151275,21,0
TRUE,9329295151282,28,0
TRUE,9329295151299,8,0
TRUE,9329295151305,7,0
TRUE,9329295244625,0,0
TRUE,9329295353969,34,0
TRUE,9329295353976,44,0
TRUE,9329295263121,18,0
TRUE,9329295263138,15,0
TRUE,9329295263145,16,0
TRUE,9329295263152,18,0
TRUE,9329295263169,19,0
TRUE,9329295263176,20,0
TRUE,9329295263060,19,0
TRUE,9329295263077,23,0
TRUE,9329295263084,22,0
