Active,SKU,Existing QTY,New Qty
True,9321977000482,8508,4785
True,9321977000499,1602,397
True,9321977000505,5291,3596
True,9321977009300,200,286
True,9321977009362,380,319
True,9321977009379,35,19
True,9321977009393,246,199
True,9321977009409,335,276
True,9321977009577,140,78
True,9321977009591,2,0
True,9321977009676,54,52
True,9321977056458,213,184
True,9321977058568,1416,1407
True,9321977058582,95,88
True,9321977058599,1508,1457
True,9321977089975,250,249
True,9321977090001,15,17
True,9321977172080,1369,1179
True,9321977200158,59,59
True,9321977200172,20,17
True,9321977200189,53,51
True,9321977200196,140,137
True,9321977200202,54,54
True,9321977250658,51,51
True,9321977250665,131,131
True,9321977250672,30,30
True,9321977250689,105,105
True,9321977442121,0,0
True,9321977493901,0,0
True,9321977493994,0,0
True,9321977494205,719,708
True,9321977494212,737,727
True,9321977494229,16,9
True,9321977494243,311,151
True,9321977494250,91,67
True,9321977494267,0,0
True,9321977494281,0,0
True,9321977494328,852,627
True,9321977494335,330,114
True,9321977494366,375,129
True,9321977494373,54,20
True,9321977494403,54,12
True,9321977494410,0,3
True,9321977494489,159,155
True,9321977494878,7489,6719
True,9321977524209,336,309
True,9321977524216,258,228
True,9321977524223,179,153
True,9321977524230,179,160
True,9321977524827,0,0
True,9321977524834,213,213
True,9321977524841,6,2
True,9321977524858,83,50
True,9321977524872,89,68
True,9321977524889,-1,49
True,9321977524926,109,93
True,9321977525282,54,46
True,9321977525305,121,0
True,9321977527170,10,4
True,9321977527187,118,114
True,9321977527194,192,178
True,9321977527200,113,92
True,9321977527217,33,20
True,9321977556422,0,0
True,9321977556439,0,0
True,9321977556446,0,0
True,9321977556484,0,0
True,9321977556491,0,0
True,9321977556507,1,1
True,9321977556514,0,0
True,9321977556521,0,0
True,9321977556538,0,0
True,9321977556545,0,0
True,9321977556644,0,0
True,9321977556668,0,0
True,9321977556675,0,0
True,9321977556682,0,0
True,9321977556699,0,0
True,9321977556705,5,5
True,9321977556712,0,0
True,9321977556736,0,0
True,9321977556828,0,0
True,9321977556835,0,0
True,9321977556842,0,0
True,9321977556859,0,0
True,9321977556866,0,0
True,9321977556873,0,0
True,9321977556880,0,0
True,9321977556897,0,0
True,9321977557009,0,0
True,9321977557016,0,0
True,9321977557023,0,0
True,9321977557030,0,0
True,9321977557047,0,0
True,9321977557054,0,0
True,9321977557139,0,0
True,9321977557146,0,0
True,9321977557153,0,0
True,9321977557177,0,0
True,9321977557184,0,0
True,9321977557191,0,0
True,9321977557207,0,0
True,9321977557290,0,0
True,9321977557306,0,0
True,9321977557337,0,0
True,9321977557344,0,0
True,9321977557351,0,0
True,9321977557368,0,0
True,9321977557597,0,0
True,9321977557603,0,0
True,9321977557610,0,0
True,9321977557818,0,0
True,9321977557825,0,0
True,9321977557832,0,0
True,9321977557849,0,0
True,9321977557856,0,0
True,9321977557863,0,0
True,9321977557894,0,0
True,9321977557900,0,0
True,9321977557917,0,0
True,9321977557924,0,0
True,9321977557931,0,0
True,9321977557948,1,1
True,9321977557955,0,0
True,9321977558815,0,0
True,9321977558822,0,0
True,9321977558839,0,0
True,9321977558846,0,0
True,9321977558853,0,0
True,9321977558860,0,0
True,9321977558877,0,0
True,9321977558884,0,0
True,9321977559249,0,0
True,9321977559256,142,142
True,9321977559270,83,37
True,9321977559294,38,28
True,9321977559300,0,1
True,9321977559317,156,68
True,9321977559324,114,91
True,9321977559874,0,4
True,9321977000185,357,334
True,9321977000475,60,9
True,9321977000611,1163,1111
True,9321977000635,851,776
True,9321977000741,21,20
True,9321977000697,25,24
True,9321977000703,145,139
True,9321977000710,152,137
True,9321977000727,14,5
True,9321977000789,0,0
True,9321977009317,6,182
True,9321977009324,0,91
True,9321977009331,6,271
True,9321977009621,-4,9
True,9321977009874,7,0
True,9321977009881,0,0
True,9321977009898,-2,18
True,9321977524919,289,251
True,9321977524902,-1,0
True,9321977524896,-5,0
True,9321977009904,934,0
True,9321977058575,697,705
True,9321977066143,11,0
True,9321977066198,0,0
True,9321977200219,148,148
True,9321977200226,30,16
True,9321977200233,46,36
True,9321977200240,108,85
True,9321977200257,188,168
True,9321977200264,64,50
True,9321977200271,0,2
True,9321977587143,0,0
True,9321977587174,0,0
True,9321977587198,0,0
True,9321977587211,0,0
True,9321977587020,10,9
True,9321977587068,9,3
True,9321977587105,33,23
True,9321977495615,31,20
True,9321977495639,12,0
True,9321977495653,0,0
True,9321977586764,0,0
True,9321977525084,0,0
True,9321977508438,0,0
True,9321977487610,0,0
True,9321977298513,0,0
True,9321977487627,0,0
True,9321977298520,0,0
True,9321977487634,0,0
True,9321977298537,0,0
True,9321977302821,15,9
True,9321977417075,72,64
True,9321977417082,141,129
True,9321977417099,117,102
True,9321977417600,1641,1572
True,9321977417624,887,792
True,9321977525992,65,58
True,9321977401968,0,0
True,9321977401975,0,0
True,9321977525947,228,227
True,9321977441995,0,0
True,9321977485142,125,119
True,9321977486149,280,273
True,9321977486156,304,287
True,9321977486163,177,158
True,9321977487238,139,135
True,9321977487245,77,77
True,9321977494823,107,93
True,9321977496339,0,0
True,9321977586962,3,0
True,9321977586979,0,0
True,9321977496360,0,0
True,9321977496384,0,0
True,9321977586986,0,0
True,9321977586993,11,0
True,9321977496391,0,0
True,9321977496421,0,0
True,9321977496445,0,1
True,9321977587006,0,0
True,9321977587013,2,0
True,9321977496452,0,0
True,9321977496483,0,0
True,9321977525107,0,0
True,9321977525350,17,21
True,9321977559263,67,48
True,9321977559348,146,142
True,9321977559355,0,0
True,9321977559362,0,0
True,9321977559379,0,0
True,9321977580250,1,1
True,9321977580267,1,1
True,9321977580274,30,26
True,9321977580281,30,28
True,9321977580298,12,11
True,9321977580304,5,5
True,9321977580311,9,9
True,9321977580328,4,3
True,9321977580335,3,4
True,9321977580342,0,0
True,9321977580359,0,0
True,9321977580366,0,0
True,9321977580922,21,21
True,9321977580939,14,14
True,9321977580946,17,14
True,9321977580953,30,29
True,9321977580960,20,18
True,9321977580977,12,12
True,9321977580984,17,17
True,9321977580991,21,20
True,9321977582131,25,25
True,9321977582148,15,15
True,9321977582155,11,7
True,9321977582162,5,5
True,9321977582179,14,14
True,9321977582186,6,6
True,9321977582193,14,14
True,9321977582209,19,14
True,9321977582216,15,9
True,9321977582223,13,8
True,9321977582230,3,1
True,9321977582247,7,6
True,9321977582254,14,12
True,9321977582261,20,18
True,9321977582278,17,13
True,9321977618366,0,0
True,9321977618373,0,0
True,9321977618380,0,0
True,9321977618397,0,0
True,9321977618403,0,0
True,9321977618410,0,0
True,9321977619721,0,6
True,9321977582483,24,21
True,9321977582490,39,37
True,9321977582506,11,10
True,9321977582513,12,9
True,9321977582520,26,23
True,9321977582537,23,23
True,9321977582544,19,19
True,9321977582551,23,23
True,9321977582568,15,15
True,9321977582575,18,17
True,9321977582582,16,15
True,9321977582650,10,8
True,9321977582667,10,8
True,9321977582674,19,17
True,9321977582681,24,22
True,9321977582698,20,18
True,9321977582704,13,13
True,9321977583374,32,30
True,9321977583381,62,60
True,9321977583398,74,68
True,9321977583404,59,53
True,9321977583411,37,31
True,9321977583428,32,28
True,9321977583435,40,38
True,9321977583442,58,53
True,9321977583459,34,30
True,9321977583466,34,28
True,9321977583473,30,25
True,9321977583480,20,14
True,9321977583497,26,24
True,9321977583503,35,30
True,9321977583510,45,41
True,9321977583527,13,10
True,9321977583534,6,5
True,9321977583541,2,2
True,9321977583794,0,0
True,9321977583800,0,0
True,9321977583817,0,0
True,9321977583824,0,0
True,9321977583831,0,0
True,9321977583848,0,0
True,9321977583855,6,6
True,9321977583862,0,0
True,9321977583879,0,0
True,9321977583886,0,0
True,9321977583893,0,0
True,9321977583909,0,0
True,9321977583961,17,16
True,9321977583978,29,23
True,9321977583985,56,49
True,9321977583992,38,31
True,9321977584005,33,28
True,9321977584012,25,25
True,9321977584029,14,14
True,9321977584036,45,43
True,9321977584043,155,149
True,9321977584050,166,157
True,9321977584067,103,90
True,9321977584074,34,29
True,9321977584135,32,30
True,9321977584142,93,88
True,9321977584159,67,58
True,9321977584166,29,19
True,9321977584173,2,0
True,9321977584340,0,0
